最新价,涨跌幅,成交量,成交额,最高,最低,今开,指数代码,指数名称,category
6199.56,-0.8,91341031.0,396317944423.9,6218.85,6081.7,6188.43,399935,中证信息,深证系列指数
1918.24,-0.81,21646878.0,59700281396.09,1938.78,1905.35,1924.65,470061,深证ESG价值R,深证系列指数
10192.76,-0.81,39291394.0,147163814782.26,10316.35,10095.63,10200.29,983029,深港通电信业务,深证系列指数
4446.87,-0.81,65712526.0,147224439243.85,4522.42,4423.74,4489.91,399805,互联金融,深证系列指数
12949.02,-0.81,39291394.0,147163814782.26,13106.04,12825.63,12958.59,483029,深港通电信业务R,深证系列指数
11866.0,-0.82,17591112.0,38577609708.58,12000.47,11864.04,11968.36,483049,深港通耐用消费R,深证系列指数
7055.46,-0.82,20088016.0,14667662013.16,7183.85,7052.72,7116.35,983081,深港通银行,深证系列指数
11468.22,-0.82,20088016.0,14667662013.16,11676.91,11463.76,11567.2,483081,深港通银行R,深证系列指数
8151.32,-0.83,56634300.0,47717570080.71,8330.0,8151.32,8212.28,399431,国证银行,深证系列指数
3059.54,-0.84,22716600.0,76234265777.39,3083.29,3040.11,3069.48,480023,南山50R,深证系列指数
2554.39,-0.85,22716600.0,76234265777.39,2574.22,2538.17,2562.69,980023,南山50,深证系列指数
3772.23,-0.86,37089369.0,75542535471.82,3826.02,3759.57,3806.38,399697,中关村60,深证系列指数
1903.35,-0.88,26000270.0,87060099525.44,1921.95,1889.91,1921.95,980112,AI应用,深证系列指数
11401.44,-0.88,31909673.0,146578204641.32,11580.64,11240.04,11397.72,983034,深港通通信服务（港币）,深证系列指数
12295.25,-0.88,31909673.0,146578204641.32,12488.5,12121.2,12291.23,483034,深港通通信服务R（港币）,深证系列指数
1631.21,-0.92,8014560.0,11161206194.92,1677.22,1611.57,1666.33,470077,深证绿色建材R,深证系列指数
1378.77,-0.92,8014560.0,11161206194.92,1417.66,1362.17,1408.45,970077,深证绿色建材,深证系列指数
2420.04,-0.94,42499267.0,38823452312.72,2455.94,2408.34,2455.94,483076,深港通传媒R（港币）,深证系列指数
3903.03,-0.96,16412919.0,58463119384.76,3939.15,3867.72,3924.62,399652,中创高新,深证系列指数
6628.71,-0.96,49531155.0,85885916167.76,6705.74,6580.46,6625.82,399616,深证可选,深证系列指数
1796.85,-0.97,63491496.0,126841820912.03,1812.66,1787.32,1808.72,399020,创业小盘,深证系列指数
2219.14,-0.97,42499267.0,38823452312.72,2252.05,2208.41,2252.05,983076,深港通传媒（港币）,深证系列指数
3473.11,-0.98,20654586.0,36032021003.2,3516.36,3453.61,3496.99,970050,深证卫星导航,深证系列指数
11728.06,-0.98,31909673.0,134095309783.98,11915.12,11567.02,11727.56,983033,深港通通信服务,深证系列指数
12649.11,-0.98,31909673.0,134095309783.98,12850.87,12475.43,12648.57,483033,深港通通信服务R,深证系列指数
3614.92,-0.98,20654586.0,36032021003.2,3659.93,3594.62,3639.77,470050,深证卫星导航R,深证系列指数
12003.52,-0.98,10656493.0,32889982320.58,12153.63,11969.88,12022.75,980028,龙头家电,深证系列指数
3420.3,-0.98,81629515.0,135710332947.6,3453.42,3402.06,3424.49,399357,环渤海,深证系列指数
3831.56,-0.99,80548500.0,161094835364.23,3876.33,3810.51,3870.07,399675,深互联网,深证系列指数
2489.71,-1.03,42499267.0,35517176196.6,2527.42,2478.92,2527.35,483075,深港通传媒R,深证系列指数
591.59,-1.05,10490032.0,8901885282.95,597.44,590.61,596.65,399244,公共指数,深证系列指数
2281.23,-1.06,42499267.0,35517176196.6,2315.78,2271.34,2315.72,983075,深港通传媒,深证系列指数
2231.35,-1.08,45952035.0,33796286563.49,2257.9,2228.96,2257.85,983056,深港通工业服务（港币）,深证系列指数
6596.93,-1.08,15941335.0,56293817676.88,6658.19,6551.84,6658.19,971004,创业板战略科技,深证系列指数
2714.37,-1.08,45952035.0,33796286563.49,2746.66,2711.47,2746.6,483056,深港通工业服务R（港币）,深证系列指数
7102.66,-1.08,15941335.0,56293817676.88,7168.61,7054.12,7168.61,471004,创业板战略科技R,深证系列指数
2260.89,-1.12,105125733.0,192185474137.19,2286.92,2250.72,2286.92,399239,IT指数,深证系列指数
2759.57,-1.16,18130938.0,17474270929.95,2811.43,2759.38,2794.88,487016,港股通红利低波R,深证系列指数
1450.83,-1.16,18130938.0,17474270929.95,1478.1,1450.73,1469.39,987016,港股通红利低波,深证系列指数
3327.75,-1.17,18181729.0,46710646204.23,3367.45,3309.28,3367.45,980075,数字交通,深证系列指数
3507.11,-1.17,18181729.0,46710646204.23,3548.94,3487.64,3548.94,480075,数字交通R,深证系列指数
2294.55,-1.17,45952035.0,30918122056.48,2322.64,2293.34,2322.45,983055,深港通工业服务,深证系列指数
2791.9,-1.17,45952035.0,30918122056.48,2826.07,2790.42,2825.85,483055,深港通工业服务R,深证系列指数
1621.53,-1.2,21646878.0,59700281396.09,1638.9,1610.64,1626.95,970061,深证ESG价值,深证系列指数
3603.06,-1.2,144536021.0,266539267245.8,3636.66,3577.91,3618.68,399422,中关村A,深证系列指数
1396.88,-1.23,20210909.0,25648102464.7,1421.33,1391.91,1412.48,970084,创业板传媒,深证系列指数
1700.53,-1.25,18130938.0,15986162017.55,1733.71,1700.53,1722.65,987017,港股通红利低波（人民币）,深证系列指数
3234.52,-1.25,18130938.0,15986162017.55,3297.62,3234.52,3276.59,487017,港股通红利低波R（人民币）,深证系列指数
6142.24,-1.29,80548500.0,161094835364.23,6213.68,6112.4,6213.68,399677,深互联EW,深证系列指数
2131.76,-1.32,22634041.0,57745339179.32,2163.28,2120.77,2161.43,980113,数字支付,深证系列指数
8968.18,-1.32,17591112.0,42168786954.18,9067.73,8962.15,9042.97,983050,深港通耐用消费（港币）,深证系列指数
3829.35,-1.34,18739430.0,49523323201.89,3874.82,3808.81,3874.82,480034,工业软件R,深证系列指数
3498.33,-1.34,18739430.0,49523323201.89,3539.87,3479.57,3539.87,980034,工业软件,深证系列指数
11544.79,-1.39,30705473.0,166271225794.16,11652.51,11422.8,11652.51,970051,深证算力设施,深证系列指数
12256.74,-1.39,30705473.0,166271225794.16,12371.11,12127.23,12371.11,470051,深证算力设施R,深证系列指数
8547.34,-1.4,32140906.0,233122431131.0,8589.26,8366.0,8499.27,399363,国证算力,深证系列指数
9224.71,-1.42,17591112.0,38577609708.58,9329.26,9223.19,9304.29,983049,深港通耐用消费,深证系列指数
1712.46,-1.53,24702730.0,81860484695.07,1740.37,1700.65,1734.65,399264,创业软件,深证系列指数
5872.75,-1.59,46319442.0,112768712513.53,5948.01,5836.88,5948.01,399282,大数据50,深证系列指数
5395.01,-1.6,31522622.0,58411934964.34,5469.41,5378.01,5468.24,399693,安防产业,深证系列指数
4612.31,-1.67,26011953.0,86490186710.56,4684.06,4585.36,4684.06,470053,深证数据要素R,深证系列指数
1714.04,-1.67,33571534.0,120793102947.18,1719.3,1690.6,1718.96,980083,央国企自主科技,深证系列指数
4328.69,-1.67,26011953.0,86490186710.56,4396.03,4303.4,4396.03,970053,深证数据要素,深证系列指数
2175.0,-1.69,33349728.0,32567110304.34,2211.32,2172.93,2206.44,399353,国证物流,深证系列指数
1702.2,-1.74,39708975.0,33613440411.81,1730.32,1700.15,1727.75,399433,国证交运,深证系列指数
4614.28,-1.78,31145386.0,105139271316.14,4685.67,4590.91,4685.67,399418,数据要素,深证系列指数
990.87,-1.79,10461771.0,10325021571.73,1012.31,989.26,1006.09,399248,文化指数,深证系列指数
3950.48,-1.99,32626584.0,67817456054.72,4030.04,3934.54,4030.04,970052,深证数字安全,深证系列指数
4149.11,-1.99,32626584.0,67817456054.72,4232.67,4132.36,4232.67,470052,深证数字安全R,深证系列指数
1979.38,-2.12,35790860.0,84805261589.45,2013.15,1969.94,2013.15,399994,信息安全,深证系列指数
9222.83,-2.22,20813470.0,160615675002.26,9297.06,9082.99,9278.12,980033,自主科技,深证系列指数
10157.26,-2.22,20813470.0,160615675002.26,10239.01,10003.26,10218.15,480033,自主科技R,深证系列指数
13392.22,-2.25,14013469.0,63219945524.0,13644.54,13300.6,13644.54,483068,深港通半导体R（港币）,深证系列指数
12731.56,-2.25,14013469.0,63219945524.0,12971.43,12644.46,12971.43,983068,深港通半导体（港币）,深证系列指数
13093.9,-2.34,14013469.0,57836024654.74,13344.66,13011.24,13344.38,983067,深港通半导体,深证系列指数
13774.17,-2.34,14013469.0,57836024654.74,14037.96,13687.22,14037.67,483067,深港通半导体R,深证系列指数
3084.31,-2.37,29062324.0,90756713371.57,3121.67,3039.24,3091.92,399423,中关村50,深证系列指数
5865.45,-2.57,15519260.0,21755424588.24,6006.25,5865.35,6006.25,483078,深港通运输R（港币）,深证系列指数
4189.55,-2.57,15519260.0,21755424588.24,4290.12,4189.47,4290.12,983078,深港通运输（港币）,深证系列指数
4307.22,-2.67,15519260.0,19902699344.61,4412.08,4307.22,4411.87,983077,深港通运输,深证系列指数
6030.82,-2.67,15519260.0,19902699344.61,6177.64,6030.82,6177.34,483077,深港通运输R,深证系列指数
13211.01,-2.84,15694976.0,134880433441.18,13293.93,12939.15,13260.94,480017,国证芯片R,深证系列指数
12134.04,-2.84,15694976.0,134880433441.18,12210.2,11884.34,12179.9,980017,国证芯片,深证系列指数
1174.59,-3.95,8117649.0,13639868463.73,1215.81,1167.47,1215.81,399237,运输指数,深证系列指数
,,,,,,,989009,新华ESG 50,深证系列指数
,,,,,,,989008,新华ESG300,深证系列指数
,,,,,,,988201,湾创100R,深证系列指数
,,,,,,,988107,创业板R(美元)(CNH),深证系列指数
,,,,,,,988106,创业板R(港币)(CNH),深证系列指数
,,,,,,,988007,创业板指(美元)(CNH),深证系列指数
,,,,,,,988006,创业板指(港币)(CNH),深证系列指数
,,,,,,,489012,能源转型升级R,深证系列指数
,,,,,,,489010,长三角崛起城市R,深证系列指数
,,,,,,,489009,新华ESG 50R,深证系列指数
,,,,,,,489008,新华ESG300R,深证系列指数
,,,,,,,489005,新华资源保障R,深证系列指数
,,,,,,,489003,新华精选成长50R,深证系列指数
,,,,,,,489002,新华区块链R,深证系列指数
,,900391593.0,1576605426828.8633,,,,395099,总 成 交,深证系列指数
,,,,,,,395041,股票权证,深证系列指数
,,86370.0,765924683.38,,,,395034,ABS,深证系列指数
,,4048377.0,59027692614.167,,,,395033,债券现货,深证系列指数
,,25850041.0,258500405000.0,,,,395032,债券回购,深证系列指数
,,448849.0,215148739.501,,,,395015,REITS,深证系列指数
,,792595417.0,130883365061.386,,,,395013,ＥＴＦｓ,深证系列指数
,,7048604.0,964920354.327,,,,395012,ＬＯＦｓ,深证系列指数
,,,,,,,395011,封闭基金,深证系列指数
,,,,,,,395006,创业板DR,深证系列指数
,,,,,,,395005,主板DR,深证系列指数
,,293731747.0,771067872982.93,,,,395004,创业板,深证系列指数
,,332214.0,135327551.8033,,,,395002,主板Ｂ股,深证系列指数
,,606327632.0,805402226294.13,,,,395001,主板Ａ股,深证系列指数
3960.74,5.64,15986924.0,10895550628.7,4044.17,3749.49,3759.98,931841,新能车15USD,中证系列指数
4557.32,5.51,15986924.0,77717944339.0,4650.05,4319.36,4331.45,931792,新能车15,中证系列指数
6189.91,4.9,3467863.0,23362502286.0,6209.91,5901.05,5901.05,H50006,180医药,中证系列指数
2428.52,4.4,31577023.0,120040690933.0,2470.54,2329.93,2337.19,930997,新能源车,中证系列指数
3139.15,4.34,28942274.0,103428568068.0,3197.88,3005.43,3021.54,931719,CS电池,中证系列指数
1213.7,4.08,13448457.0,26887369172.6,1230.4,1164.54,1170.26,931250,港股通创新药,中证系列指数
1518.74,4.08,13385176.0,26876317592.6,1539.69,1457.2,1464.39,931787,港股创新药,中证系列指数
4410.36,3.98,30528742.0,119268414940.0,4470.59,4242.25,4252.94,931733,绿色能源,中证系列指数
3134.45,3.97,6654215.0,36745836250.0,3161.84,3009.72,3009.72,931440,创新药30,中证系列指数
9513.99,3.91,7207672.0,21678511898.8,9641.9,9129.8,9183.89,CESHKB,中华香港生物科技,中证系列指数
2450.09,3.9,17003187.0,58486010221.2,2475.03,2356.01,2360.99,931409,SHS创新药,中证系列指数
3844.36,3.57,16083246.0,28521779508.1,3892.1,3707.89,3727.7,930965,港股通医药C,中证系列指数
3751.39,3.5,29671291.0,139283651972.0,3805.05,3616.26,3633.45,H11052,智能电车,中证系列指数
4450.37,3.46,16083246.0,26096002158.3,4506.16,4293.82,4316.34,930975,港股通医药CCNY,中证系列指数
7191.09,3.39,12810553.0,35808250451.0,7214.0,6925.9,6966.57,H30038,AMAC科技,中证系列指数
1461.41,3.27,3159389.0,18297845326.0,1493.19,1401.21,1421.34,950161,科创新药,中证系列指数
8967.6,3.19,15669191.0,54753687292.2,9037.06,8691.82,8698.95,H30463,沪港深500医药,中证系列指数
3225.8,3.02,29944615.0,92416407265.0,3273.53,3120.51,3131.29,931746,储能产业,中证系列指数
3119.88,3.0,42451530.0,86771536420.0,3130.16,3028.7,3047.52,H11059,工业有色,中证系列指数
2956.5,2.96,47149938.0,96682933322.0,2979.51,2886.65,2889.66,931892,有色矿业,中证系列指数
1135.11,2.94,13975113.0,24807443932.6,1147.24,1101.61,1107.15,932069,港股通医疗主题,中证系列指数
2158.27,2.91,28830552.0,124758881177.0,2162.63,2102.23,2102.23,H50033,沪城消费,中证系列指数
8208.29,2.86,48482361.0,100650915723.0,8258.37,8017.74,8035.69,H30031,800有色,中证系列指数
2245.37,2.75,39523687.0,103435096582.0,2264.45,2186.26,2192.68,930632,CS稀金属,中证系列指数
2846.28,2.75,6900948.0,36017307381.0,2861.16,2761.52,2764.64,930726,CS生医,中证系列指数
3051.81,2.69,7932122.0,41921626284.0,3090.51,2946.45,2969.39,930719,CS精准医,中证系列指数
2621.19,2.69,22483810.0,35147566220.1,2646.1,2575.93,2575.94,931238,SSH黄金股票,中证系列指数
2350.83,2.67,58718782.0,114552269052.0,2366.57,2300.08,2303.52,930708,中证有色,中证系列指数
2162.58,2.65,11123316.0,49519271876.0,2180.53,2101.21,2106.68,931152,CS创新药,中证系列指数
41649.19,2.64,3528591.0,29082758320.0,41916.45,40741.61,40741.61,930622,CSSW白酒,中证系列指数
1772.13,2.64,76098379.0,168117204086.0,1789.97,1732.66,1732.87,931755,SEEE碳中和,中证系列指数
16847.41,2.5,2898370.0,20740584487.0,16890.87,16580.29,16580.29,H50005,180消费,中证系列指数
11466.64,2.46,6806768.0,35076853237.0,11486.94,11241.44,11241.44,H30043,AMAC饮料,中证系列指数
26433.67,2.45,7003642.0,35158711434.0,26562.43,25904.6,25904.6,H30205,饮料指数,中证系列指数
11726.07,2.43,10302903.0,48149190709.0,11772.88,11425.49,11425.49,931140,医药50,中证系列指数
1490.05,2.43,42449881.0,17130897711.3,1498.21,1457.03,1457.08,931840,大盘蓝筹25USD,中证系列指数
15905.82,2.42,44132347.0,169408561798.0,15975.04,15543.8,15547.38,931375,300质量低波,中证系列指数
1916.5,2.42,38077459.0,98146753509.0,1938.43,1872.66,1877.6,930614,环保50,中证系列指数
1651.18,2.32,7242196.0,38648446717.0,1657.93,1611.39,1611.39,931484,CS医药创新,中证系列指数
1714.48,2.31,42449881.0,122194664606.0,1722.67,1678.48,1678.54,931791,大盘蓝筹25,中证系列指数
2847.65,2.31,35689659.0,160965214067.0,2856.19,2778.27,2781.61,932068,长寿经济,中证系列指数
1674.01,2.29,65885159.0,153342704805.0,1693.19,1636.58,1639.42,931772,碳中和60,中证系列指数
16728.04,2.27,19603801.0,58155960628.0,16826.54,16459.52,16459.52,930653,CS食品饮,中证系列指数
8562.51,2.25,13461294.0,51961926354.0,8611.12,8380.76,8380.76,931698,医药50策略,中证系列指数
9915.25,2.24,38682386.0,100338701436.0,9954.85,9708.5,9708.73,H50013,沪珠三角,中证系列指数
2513.13,2.24,66476280.0,188148095259.0,2534.88,2460.38,2466.7,H11054,装备产业,中证系列指数
3789.04,2.23,10767763.0,45678700931.0,3817.58,3688.51,3698.32,930743,中证生科,中证系列指数
4012.04,2.22,60513790.0,105477278099.0,4036.32,3921.6,3936.75,H30059,AMAC有色,中证系列指数
6051.89,2.21,84600235.0,193834074851.0,6129.56,5904.41,5922.53,H30065,AMAC电气,中证系列指数
11469.61,2.21,13094555.0,22070971790.0,11581.61,11361.97,11363.81,H30042,AMAC食品,中证系列指数
7050.16,2.08,28377700.0,182280785865.0,7092.52,6884.87,6893.26,931067,绩优策略,中证系列指数
1769.55,2.08,27003326.0,81096567750.0,1779.06,1737.39,1739.29,931834,华福福建100,中证系列指数
2791.38,2.01,43377359.0,63341221543.0,2822.63,2755.59,2760.16,H50002,180材料,中证系列指数
4488.26,2.01,16379235.0,59883661782.0,4504.57,4397.02,4397.78,931166,医药健康100,中证系列指数
12657.94,1.97,25017088.0,70742375373.0,12828.71,12368.69,12413.27,931008,汽车指数,中证系列指数
5630.4,1.95,90980011.0,198525364158.0,5645.33,5517.52,5525.2,931258,东证价值,中证系列指数
1301.6,1.94,27720995.0,122705811233.0,1306.37,1274.95,1281.21,931526,企业核心竞争力50,中证系列指数
2396.98,1.93,9700229.0,38275221284.0,2417.72,2352.66,2352.78,932217,制药指数,中证系列指数
3549.39,1.92,38734463.0,43512518204.0,3573.03,3498.76,3498.76,H50014,沪中部,中证系列指数
59260.03,1.83,106603603.0,315573144291.0,59445.07,58267.39,58336.99,H11121,富国多空,中证系列指数
14454.29,1.83,37957319.0,80048750398.0,14521.34,14257.61,14257.61,932081,全指消费行业,中证系列指数
1822.81,1.79,31304652.0,119011658435.0,1827.45,1768.83,1791.84,932046,建行科技（长三角）,中证系列指数
2979.89,1.79,7892468.0,12910024740.0,2980.2,2892.57,2926.17,H11050,AMAC综企,中证系列指数
10481.57,1.74,40819682.0,111811955985.0,10546.01,10297.64,10300.34,930791,CS医药TI,中证系列指数
1734.93,1.73,77243228.0,244459971410.0,1742.55,1706.03,1706.34,930050,中证A50,中证系列指数
3524.55,1.72,0.0,,3564.7,3444.82,3465.98,931789,中韩新能车,中证系列指数
5074.85,1.71,42285837.0,75140241813.0,5076.36,5011.1,5022.35,H30251,500原料,中证系列指数
2509.28,1.7,6087721.0,27043969476.0,2543.51,2481.98,2481.98,H50004,180可选,中证系列指数
874.38,1.69,14196252.0,37250287964.0,878.19,861.14,869.35,931478,苏州绿色发展,中证系列指数
3318.88,1.66,14074678.0,39490452879.0,3321.12,3248.06,3260.38,931066,军工龙头,中证系列指数
9863.15,1.63,15857572.0,115707320928.0,9916.42,9686.22,9687.91,H30089,红利潜力,中证系列指数
1730.94,1.62,51694486.0,262913546096.0,1739.09,1698.87,1699.73,931802,中证龙头,中证系列指数
9540.48,1.59,60329644.0,114487769975.0,9654.26,9339.99,9381.97,H30063,AMAC汽车,中证系列指数
10518.75,1.59,63897257.0,148677436246.0,10586.81,10342.97,10350.44,932082,全指医药行业,中证系列指数
4836.55,1.56,21384637.0,37379967102.0,4851.92,4755.21,4765.09,H30060,AMAC金属,中证系列指数
3328.21,1.56,21230936.0,69185216294.8,3352.67,3286.36,3298.5,931027,港股通大消费,中证系列指数
1932.09,1.55,60140079.0,284160601585.0,1939.72,1890.01,1893.15,931403,品牌工程,中证系列指数
38740.44,1.54,9646779.0,39445208213.0,38909.92,38240.09,38240.09,H30094,消费红利,中证系列指数
2375.78,1.54,36056371.0,65420703599.0,2385.94,2337.92,2342.72,H50032,沪城交通,中证系列指数
30935.33,1.54,9824733.0,38682612164.0,31006.29,29948.19,30441.97,H50028,沪信息红,中证系列指数
2150.37,1.53,119303299.0,282315096320.0,2155.74,2115.94,2123.04,931141,CS长三角,中证系列指数
1537.86,1.51,37608777.0,190957022038.0,1542.7,1510.47,1512.95,930620,CSSW丝路,中证系列指数
3533.55,1.51,28600397.0,103342612136.0,3563.55,3449.89,3487.76,H30597,新材料,中证系列指数
1311.99,1.49,18601179.0,63248681099.5,1326.61,1304.17,1307.1,H11144,HKT内地消费,中证系列指数
2757.63,1.48,351938947.0,831194066158.0,2781.96,2703.57,2707.76,H30403,300日报酬两倍,中证系列指数
1752.83,1.48,95048820.0,345832794954.0,1758.67,1727.59,1730.51,931142,东证竞争,中证系列指数
7599.63,1.47,42369656.0,148006909794.0,7609.01,7457.79,7516.21,931579,东证优势成长,中证系列指数
1258.64,1.47,351938947.0,831194066158.0,1269.74,1233.96,1235.87,H30082,300两倍,中证系列指数
10025.99,1.47,14878956.0,50990511892.0,10149.89,9871.68,9905.56,H30015,800汽车,中证系列指数
3188.82,1.47,42184299.0,196753110439.0,3198.16,3090.46,3132.66,931495,工业互联,中证系列指数
2454.86,1.47,15052947.0,26680399987.4,2492.3,2418.62,2426.32,931239,港股通汽车,中证系列指数
2170.28,1.47,83213581.0,297397995153.0,2183.33,2139.5,2140.42,931268,持续发展,中证系列指数
2607.04,1.44,46073635.0,282632610322.0,2624.09,2533.64,2554.65,931718,高端造质量成长50,中证系列指数
2778.4,1.4,16244884.0,46944608084.0,2779.08,2720.52,2733.24,932419,国新国企航空航天,中证系列指数
9264.77,1.4,19781864.0,61335925458.0,9265.86,9086.82,9128.21,H50036,上证军工,中证系列指数
5041.78,1.39,46396683.0,97889157339.0,5084.25,4971.29,4972.18,H30054,AMAC医药,中证系列指数
2744.81,1.38,37133304.0,50763085180.0,2765.42,2723.33,2723.33,H11031,AMAC采矿,中证系列指数
6705.25,1.33,46077491.0,74950550069.0,6753.21,6652.56,6652.56,H50015,沪西部,中证系列指数
2916.18,1.32,228451220.0,452924580547.0,2931.38,2867.73,2867.73,H50045,180两倍,中证系列指数
2677.68,1.31,27923574.0,47400949020.0,2689.55,2640.38,2650.14,H50031,沪绿色城,中证系列指数
4110.78,1.31,222244980.0,305432363189.0,4132.65,4070.4,4075.93,932078,全指材料行业,中证系列指数
1172.86,1.27,18182067.0,32130740458.0,1180.67,1160.23,1160.23,H11057,石化产业,中证系列指数
1511.56,1.26,120938937.0,346946520088.0,1519.75,1491.76,1493.62,931382,智选300 ESG领先,中证系列指数
2190.08,1.26,111233116.0,396997616580.0,2202.68,2146.28,2156.9,930928,CR新动能,中证系列指数
1180.5,1.26,16071314.0,50908726194.0,1187.68,1157.65,1173.97,950049,G60成指,中证系列指数
34791.73,1.25,15333901.0,107546674127.0,34884.48,34271.25,34351.07,931468,红利质量,中证系列指数
8908.09,1.24,24999638.0,108715356203.0,8925.61,8799.23,8801.3,931697,消费50策略,中证系列指数
8668.58,1.23,87997520.0,322322405878.0,8693.6,8530.05,8547.59,931589,300成长创新,中证系列指数
1605.07,1.19,12988218.0,37019093490.0,1619.47,1572.01,1590.96,931866,中证机床,中证系列指数
8377.29,1.17,191841842.0,623869622577.0,8398.35,8272.89,8291.52,931725,中华联合优质成长,中证系列指数
3504.82,1.16,142436665.0,328019867022.0,3543.01,3451.3,3466.04,H30531,精工制造,中证系列指数
6587.76,1.15,55600817.0,105514109533.0,6646.15,6521.18,6545.68,H30252,500工业,中证系列指数
2770.49,1.14,65191759.0,101880700553.0,2801.89,2710.67,2746.59,930598,稀土产业,中证系列指数
7069.88,1.11,14134543.0,65030507474.0,7140.66,7020.81,7020.81,H50020,上红潜力,中证系列指数
1636.66,1.11,41610843.0,198928835942.0,1646.26,1587.99,1612.57,931079,5G通信,中证系列指数
11474.46,1.1,10585456.0,29522786880.0,11565.27,11349.24,11354.01,H30255,500医药,中证系列指数
1176.35,1.1,18349256.0,47847533497.0,1176.36,1155.72,1161.68,931855,通用航空,中证系列指数
10225.06,1.09,17821976.0,82634283611.0,10309.95,10014.2,10123.63,931136,深圳科技,中证系列指数
7619.13,1.08,147688164.0,593807401081.0,7670.3,7438.67,7499.84,930599,中证高装,中证系列指数
7890.76,1.08,248751200.0,866959525554.0,7929.92,7720.77,7782.78,930820,CS高端制,中证系列指数
2231.83,1.07,92645420.0,326176355254.0,2241.79,2193.22,2204.48,932306,战略新兴100,中证系列指数
3437.93,1.05,22939773.0,124591377902.8,3456.33,3403.92,3407.86,931357,优选消费50,中证系列指数
4302.5,1.05,17509553.0,60358047858.0,4308.08,4252.94,4253.7,932315,中证红利质量,中证系列指数
1305.76,1.04,156356657.0,380839240542.0,1312.18,1291.32,1292.28,931476,ESG 120策略,中证系列指数
4017.95,1.04,354496809.0,603850778570.0,4052.71,3967.71,3981.9,932079,全指工业行业,中证系列指数
11552.58,1.03,57295101.0,160811138544.9,11629.86,11401.1,11472.25,931442,SHS科技100,中证系列指数
2390.39,1.03,45993627.0,121106247590.0,2411.71,2345.35,2359.76,931695,成渝经济圈,中证系列指数
6542.09,1.03,218112391.0,686728864387.0,6565.12,6444.7,6457.54,931647,兴银理财均衡300,中证系列指数
8173.21,1.01,142199255.0,373103843457.0,8210.3,8069.69,8071.32,CESA80,中华 A80,中证系列指数
3057.22,1.01,18822997.0,41988642941.0,3058.32,3016.89,3026.56,H30064,AMAC运输,中证系列指数
1142.24,1.0,36460508.0,89863784782.0,1154.17,1122.91,1137.98,931230,汽车零部件,中证系列指数
1627.68,1.0,15285024.0,91395930874.4,1642.86,1617.15,1624.4,H11152,内地民营,中证系列指数
2852.25,0.97,56559782.0,58602266169.6,2877.87,2834.66,2835.71,930746,港中小企,中证系列指数
7671.94,0.94,24250739.0,62607671533.0,7731.69,7645.38,7645.38,H50019,上红回报,中证系列指数
2214.82,0.94,81913723.0,268523207371.0,2223.38,2179.97,2196.86,930882,CS珠三角,中证系列指数
15807.48,0.93,35047423.0,169594070861.0,15877.07,15588.2,15692.02,930715,CS朝阳88,中证系列指数
3012.23,0.92,63523149.0,97783719419.0,3033.79,2984.24,2987.32,H30053,AMAC化学,中证系列指数
1390.47,0.91,6486355.0,18058716875.0,1402.78,1368.68,1374.06,931992,疫苗生物,中证系列指数
1759.89,0.9,220935115.0,447701536804.0,1774.24,1746.36,1746.36,950081,180碳效,中证系列指数
1711.88,0.89,78814300.0,227769078980.0,1716.69,1695.32,1695.64,931687,证券时报价值100,中证系列指数
5171.45,0.89,351938947.0,116587435668.0,5199.9,5120.64,5125.08,930749,沪深300USD(CNH),中证系列指数
857.91,0.89,21646991.0,59824903062.0,862.16,840.82,846.72,931594,卫星产业,中证系列指数
5168.82,0.86,351938947.0,116528005292.8,5196.59,5111.12,5115.67,930748,沪深300USD,中证系列指数
6250.45,0.86,26299507.0,85571246745.0,6295.73,6189.76,6204.15,930629,CSSW健康,中证系列指数
7420.33,0.86,351938947.0,908370435134.4,7460.46,7347.24,7354.1,933000,沪深300(净)HKD(CNH),中证系列指数
1097.29,0.86,40875704.0,84758639141.0,1113.62,1092.22,1094.56,931479,证券保险,中证系列指数
1979.35,0.85,0.0,,1987.58,1960.02,1960.76,704843,MSCI中国A股国际,中证系列指数
2085.61,0.85,47890818.0,112703955204.0,2100.79,2067.73,2074.35,931163,浙江100,中证系列指数
1214.13,0.85,0.0,,1219.2,1202.32,1203.79,716567,MSCI中国A股国际通,中证系列指数
1784.02,0.84,0.0,,1790.27,1768.89,1773.81,931788,中韩50,中证系列指数
11355.21,0.83,40759514.0,88007683805.0,11515.0,11293.33,11316.18,H30035,300非银,中证系列指数
2395.09,0.83,22510041.0,121245170780.0,2401.62,2344.62,2377.23,931559,苏银理财长三角,中证系列指数
1145.33,0.83,13590597.0,31427180606.8,1148.75,1127.86,1137.45,931523,SHS动漫游戏,中证系列指数
1886.39,0.82,46291424.0,213703223209.0,1896.57,1829.76,1859.05,931406,5G 50,中证系列指数
1826.57,0.82,51874615.0,115625892402.7,1845.53,1804.02,1821.01,931574,港股科技,中证系列指数
1383.45,0.82,117895429.0,190121286957.6,1394.7,1372.96,1378.43,932152,港股通成长策略,中证系列指数
16653.41,0.81,19013460.0,70066010107.0,16717.09,16487.7,16492.75,931139,CS消费50,中证系列指数
1359.06,0.81,154697004.0,368358357568.0,1366.3,1345.85,1347.03,931477,华夏银行ESG,中证系列指数
