序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,指数代码,指数名称,category
664,983025,深港通金融,7152.88,-0.21,-14.8,84421472.0,105252741966.97,1.36,7250.66,7152.88,7182.31,7167.68,1.13,983025,深港通金融,深证系列指数
665,483025,深港通金融R,10379.31,-0.21,-21.48,84421472.0,105252741966.97,1.36,10521.19,10379.31,10422.02,10400.79,1.13,483025,深港通金融R,深证系列指数
666,399390,1000公用,2584.8,-0.21,-5.33,38466384.0,25249175052.12,1.5,2619.92,2581.12,2593.44,2590.13,1.13,399390,1000公用,深证系列指数
667,399688,深成电信,5300.08,-0.22,-11.88,8806559.0,82442667685.89,4.75,5416.2,5164.07,5256.6,5311.96,0.87,399688,深成电信,深证系列指数
668,980029,新基建,6935.98,-0.23,-16.09,47276223.0,237158946793.79,2.53,6968.53,6792.38,6869.79,6952.07,0.79,980029,新基建,深证系列指数
669,399320,国证服务,2183.97,-0.23,-4.94,74646580.0,58137255082.59,1.02,2204.32,2182.08,2188.39,2188.91,1.09,399320,国证服务,深证系列指数
670,489016,红利价值R,7601.21,-0.23,-17.45,50294231.0,56648598305.36,1.42,7707.06,7598.82,7628.6,7618.66,1.58,489016,红利价值R,深证系列指数
671,980018,卫星通信,3909.48,-0.24,-9.44,27133279.0,73583663805.2,2.38,3955.82,3862.38,3894.76,3918.92,0.99,980018,卫星通信,深证系列指数
672,399554,央视治理,7683.77,-0.24,-18.36,46251213.0,90492663668.66,1.21,7766.64,7673.5,7682.57,7702.13,0.99,399554,央视治理,深证系列指数
673,399928,中证能源,2701.88,-0.25,-6.89,15742889.0,14445212629.5,1.74,2745.17,2697.91,2709.2,2708.77,1.13,399928,中证能源,深证系列指数
674,399995,基建工程,3879.45,-0.25,-9.91,38270504.0,26891027672.53,1.62,3934.88,3871.98,3902.53,3889.36,1.19,399995,基建工程,深证系列指数
675,399381,1000能源,2814.04,-0.26,-7.46,16555645.0,14876778092.72,1.71,2858.28,2809.94,2821.94,2821.5,1.08,399381,1000能源,深证系列指数
676,399234,水电指数,906.93,-0.27,-2.43,14706399.0,9434010798.49,1.27,916.79,905.27,910.51,909.36,0.83,399234,水电指数,深证系列指数
677,399970,移动互联,4326.3,-0.28,-12.28,123597426.0,331585168992.72,2.25,4345.57,4248.15,4315.63,4338.58,0.89,399970,移动互联,深证系列指数
678,399303,国证2000,9731.77,-0.28,-27.51,498376754.0,846372560606.45,1.24,9793.2,9672.56,9761.96,9759.28,0.84,399303,国证2000,深证系列指数
679,399810,CSSW传媒,3174.57,-0.28,-8.91,45917934.0,53993447434.58,1.35,3205.68,3162.81,3184.57,3183.48,0.74,399810,CSSW传媒,深证系列指数
680,399806,环境治理,1351.11,-0.29,-3.91,18306590.0,14963472687.42,1.09,1361.24,1346.48,1352.48,1355.02,0.92,399806,环境治理,深证系列指数
681,980082,央国企低碳科技,1397.1,-0.31,-4.29,39039372.0,51188655061.43,0.96,1407.65,1394.22,1402.56,1401.39,1.05,980082,央国企低碳科技,深证系列指数
682,399348,深证价值,6454.59,-0.32,-20.7,89829653.0,139752605108.86,1.06,6494.89,6426.02,6440.41,6475.29,1.01,399348,深证价值,深证系列指数
683,983058,深港通电信服务（港币）,6220.03,-0.32,-20.23,7381722.0,14285045858.81,1.35,6254.96,6170.63,6221.64,6240.26,1.11,983058,深港通电信服务（港币）,深证系列指数
684,399373,大盘价值,8464.74,-0.32,-26.92,107764500.0,132448921277.18,1.83,8615.84,8460.29,8484.54,8491.66,1.38,399373,大盘价值,深证系列指数
685,483058,深港通电信服务R（港币）,9881.28,-0.32,-32.15,7381722.0,14285045858.81,1.35,9936.79,9802.82,9883.85,9913.43,1.11,483058,深港通电信服务R（港币）,深证系列指数
686,399648,深证GDP,11603.74,-0.32,-37.41,86701751.0,239027391871.61,1.02,11685.77,11567.06,11624.07,11641.15,0.96,399648,深证GDP,深证系列指数
687,399290,深转交债,182.96,-0.32,-0.58,1156705.0,17037427376.696,1.48,185.5,182.79,183.59,183.54,1.09,399290,深转交债,深证系列指数
688,483028,深港通信息技术R（港币）,10192.55,-0.32,-32.63,227857196.0,536830271536.27,1.74,10260.34,10082.52,10238.17,10225.18,0.9,483028,深港通信息技术R（港币）,深证系列指数
689,983028,深港通信息技术（港币）,9311.71,-0.32,-29.81,227857196.0,536830271536.27,1.74,9373.65,9211.2,9353.4,9341.52,0.9,983028,深港通信息技术（港币）,深证系列指数
690,989016,红利价值,4338.85,-0.34,-14.9,50294231.0,56648598305.36,1.42,4399.28,4337.49,4354.49,4353.75,1.58,989016,红利价值,深证系列指数
691,399750,深主板50,9120.51,-0.36,-32.68,66425007.0,154116485521.56,1.37,9172.95,9047.74,9086.03,9153.19,0.98,399750,深主板50,深证系列指数
692,399413,国证转债,176.63,-0.36,-0.64,5572685.0,93857848613.322,1.27,178.77,176.52,177.39,177.27,0.94,399413,国证转债,深证系列指数
693,399389,国证通信,7214.08,-0.36,-26.36,41486212.0,167036455619.13,2.51,7288.28,7106.63,7187.19,7240.44,0.83,399389,国证通信,深证系列指数
694,480028,龙头家电R,19280.54,-0.37,-71.29,10656493.0,32889982320.58,1.53,19521.65,19226.5,19311.43,19351.83,1.44,480028,龙头家电R,深证系列指数
695,399010,深证700,8630.32,-0.38,-33.0,280377475.0,469048474111.49,1.31,8702.89,8589.79,8671.33,8663.32,0.86,399010,深证700,深证系列指数
696,399434,数字传媒,2308.51,-0.38,-8.7,36861529.0,44562362050.32,1.39,2331.89,2299.6,2317.06,2317.21,0.68,399434,数字传媒,深证系列指数
697,399297,新浪100,5876.68,-0.39,-22.8,28494102.0,26432316861.64,0.86,5914.4,5863.41,5903.27,5899.48,0.83,399297,新浪100,深证系列指数
698,399436,绿色煤炭,3747.43,-0.39,-14.83,12164533.0,8436422062.2,1.59,3800.92,3741.04,3759.63,3762.26,0.73,399436,绿色煤炭,深证系列指数
699,399998,中证煤炭,1957.87,-0.39,-7.74,8899337.0,8104664566.2,1.5,1983.6,1954.1,1963.63,1965.61,0.84,399998,中证煤炭,深证系列指数
700,399438,绿色电力,2010.18,-0.4,-8.03,33124254.0,24369162917.82,1.47,2035.92,2006.31,2020.45,2018.21,1.07,399438,绿色电力,深证系列指数
701,480069,蓝色100R(港币),3881.22,-0.4,-15.61,28916053.0,47136019863.28,1.43,3914.16,3858.63,3905.51,3896.83,0.88,480069,蓝色100R(港币),深证系列指数
702,980069,蓝色100(港币),3051.54,-0.4,-12.27,28916053.0,47136019863.28,1.43,3077.44,3033.78,3070.64,3063.81,0.88,980069,蓝色100(港币),深证系列指数
703,983027,深港通信息技术,9574.47,-0.41,-39.8,227857196.0,491112704742.11,1.67,9637.72,9476.75,9620.06,9614.27,0.9,983027,深港通信息技术,深证系列指数
704,483027,深港通信息技术R,10481.8,-0.41,-43.57,227857196.0,491112704742.11,1.67,10551.04,10374.82,10531.71,10525.37,0.9,483027,深港通信息技术R,深证系列指数
705,980055,规模因子,1924.18,-0.42,-8.15,43189914.0,111226254391.96,1.28,1931.18,1906.53,1928.41,1932.33,1.07,980055,规模因子,深证系列指数
706,483057,深港通电信服务R,10158.04,-0.42,-42.74,7381722.0,13068504998.27,1.38,10221.04,10079.89,10163.56,10200.78,1.11,483057,深港通电信服务R,深证系列指数
707,399439,国证油气,1691.22,-0.42,-7.05,19785443.0,15413243798.9,1.28,1710.89,1689.08,1699.16,1698.27,0.9,399439,国证油气,深证系列指数
708,983057,深港通电信服务,6394.23,-0.42,-26.91,7381722.0,13068504998.27,1.38,6433.89,6345.04,6397.71,6421.14,1.11,983057,深港通电信服务,深证系列指数
709,480055,规模因子R,2282.27,-0.42,-9.68,43189914.0,111226254391.96,1.28,2290.58,2261.33,2287.29,2291.95,1.07,480055,规模因子R,深证系列指数
710,399811,CSSW电子,5311.15,-0.43,-23.12,53248753.0,234856616725.37,2.74,5330.8,5184.48,5261.4,5334.27,0.94,399811,CSSW电子,深证系列指数
711,980077,充电设施,3663.59,-0.44,-16.04,19748942.0,51827509937.45,2.28,3699.05,3614.99,3678.13,3679.63,0.87,980077,充电设施,深证系列指数
712,480077,充电设施R,3852.04,-0.44,-16.86,19748942.0,51827509937.45,2.28,3889.31,3800.93,3867.33,3868.9,0.87,480077,充电设施R,深证系列指数
713,399019,创业200,4530.08,-0.46,-20.95,74093053.0,154850301282.9,1.71,4575.24,4497.41,4551.23,4551.03,0.85,399019,创业200,深证系列指数
714,480020,湾区海洋R(港币),2182.79,-0.47,-10.2,4646365.0,6837194573.65,1.13,2202.16,2177.46,2195.88,2192.99,0.85,480020,湾区海洋R(港币),深证系列指数
715,980020,湾区海洋(港币),1471.27,-0.47,-6.88,4646365.0,6837194573.65,1.13,1484.32,1467.68,1480.09,1478.15,0.85,980020,湾区海洋(港币),深证系列指数
716,399268,深小巨人,2044.73,-0.49,-10.11,23753677.0,90153119093.26,1.63,2062.86,2029.38,2057.79,2054.84,0.93,399268,深小巨人,深证系列指数
717,399621,深证电信,10311.47,-0.5,-51.98,12965897.0,103419247107.34,3.94,10492.8,10084.39,10249.28,10363.45,0.81,399621,深证电信,深证系列指数
718,980068,蓝色100,3460.33,-0.5,-17.22,28916053.0,43121836111.19,1.37,3489.76,3442.08,3482.98,3477.55,0.88,980068,蓝色100,深证系列指数
719,480068,蓝色100R,4401.15,-0.5,-21.91,28916053.0,43121836111.19,1.37,4438.58,4377.93,4429.95,4423.06,0.88,480068,蓝色100R,深证系列指数
720,399678,深次新股,604.84,-0.51,-3.1,7895534.0,25055950703.91,1.81,612.13,601.15,607.34,607.94,1.0,399678,深次新股,深证系列指数
721,399307,深证转债,344.38,-0.51,-1.77,2746722.0,46016100140.322,1.54,349.42,344.1,346.3,346.15,0.91,399307,深证转债,深证系列指数
722,399279,云科技50,4594.38,-0.52,-24.12,42650362.0,190681165681.01,2.85,4643.94,4512.31,4588.55,4618.5,0.77,399279,云科技50,深证系列指数
723,970075,深证AIGC,2686.56,-0.53,-14.4,45213144.0,109723856930.67,1.55,2713.49,2671.71,2707.45,2700.96,1.11,970075,深证AIGC,深证系列指数
724,470075,深证AIGCR,2857.7,-0.53,-15.13,45213144.0,109723856930.67,1.55,2886.34,2841.89,2879.91,2872.83,1.11,470075,深证AIGCR,深证系列指数
725,399990,煤炭等权,2828.46,-0.54,-15.33,8899337.0,8104664566.2,1.34,2860.28,2822.09,2839.2,2843.79,0.84,399990,煤炭等权,深证系列指数
726,980019,湾区海洋,1668.35,-0.56,-9.39,4646365.0,6254927022.44,1.19,1684.79,1664.88,1678.83,1677.74,0.85,980019,湾区海洋,深证系列指数
727,480012,湾区服务R(港币),2431.58,-0.56,-13.78,45260549.0,94414614195.53,0.98,2454.08,2430.17,2447.37,2445.36,1.03,480012,湾区服务R(港币),深证系列指数
728,980012,湾区服务(港币),1863.44,-0.56,-10.57,45260549.0,94414614195.53,0.98,1880.69,1862.36,1875.55,1874.01,1.03,980012,湾区服务(港币),深证系列指数
729,480019,湾区海洋R,2475.18,-0.56,-13.94,4646365.0,6254927022.44,1.19,2499.58,2470.03,2490.73,2489.12,0.85,480019,湾区海洋R,深证系列指数
730,983048,深港通网络软件（港币）,8415.99,-0.57,-48.28,107575010.0,196204454303.01,1.49,8495.83,8369.74,8483.64,8464.27,0.93,983048,深港通网络软件（港币）,深证系列指数
731,483048,深港通网络软件R（港币）,9244.55,-0.57,-53.03,107575010.0,196204454303.01,1.49,9332.26,9193.75,9318.86,9297.58,0.93,483048,深港通网络软件R（港币）,深证系列指数
732,970085,创业板金融科技,3655.61,-0.57,-21.03,31429144.0,96367276989.42,3.12,3737.17,3622.4,3672.28,3676.64,0.91,970085,创业板金融科技,深证系列指数
733,399015,中小创新,2977.26,-0.58,-17.37,172912571.0,296567362427.83,1.32,3002.68,2963.23,2991.57,2994.63,0.84,399015,中小创新,深证系列指数
734,399285,物联网50,5717.89,-0.59,-34.02,37253888.0,164844992030.5,2.85,5786.13,5622.35,5712.14,5751.91,0.79,399285,物联网50,深证系列指数
735,399388,1000信息,6238.43,-0.6,-37.87,135479610.0,478932904328.07,2.08,6258.22,6127.88,6230.62,6276.3,0.91,399388,1000信息,深证系列指数
736,399267,专精特新,2232.48,-0.61,-13.69,24067094.0,86817915872.15,1.66,2252.6,2215.28,2249.12,2246.17,0.93,399267,专精特新,深证系列指数
737,470049,深证数字交通R,4863.12,-0.62,-30.31,17320294.0,39045136104.18,1.73,4922.37,4837.91,4905.26,4893.43,1.01,470049,深证数字交通R,深证系列指数
738,399683,深成可选,1927.45,-0.62,-12.04,39145300.0,73539065048.66,2.12,1950.45,1909.35,1920.51,1939.49,0.84,399683,深成可选,深证系列指数
739,970049,深证数字交通,4564.94,-0.62,-28.46,17320294.0,39045136104.18,1.73,4620.56,4541.28,4604.5,4593.4,1.01,970049,深证数字交通,深证系列指数
740,980103,红利价值,3161.15,-0.64,-20.51,47781739.0,58772146841.8,1.86,3217.58,3158.54,3166.83,3181.66,1.33,980103,红利价值,深证系列指数
741,399286,区块链50,4358.42,-0.65,-28.73,70887479.0,124853820603.42,1.27,4396.99,4341.08,4393.08,4387.15,0.97,399286,区块链50,深证系列指数
742,980011,湾区服务,2113.06,-0.66,-14.0,45260549.0,86374125312.7,0.97,2133.4,2112.81,2127.39,2127.06,1.03,980011,湾区服务,深证系列指数
743,983047,深港通网络软件,8653.08,-0.66,-57.92,107575010.0,179495296426.89,1.41,8734.75,8611.96,8725.11,8711.0,0.93,983047,深港通网络软件,深证系列指数
744,480011,湾区服务R,2757.29,-0.66,-18.27,45260549.0,86374125312.7,0.97,2783.83,2756.97,2775.99,2775.56,1.03,480011,湾区服务R,深证系列指数
745,483047,深港通网络软件R,9505.31,-0.66,-63.63,107575010.0,179495296426.89,1.41,9595.03,9460.14,9584.44,9568.94,0.93,483047,深港通网络软件R,深证系列指数
746,480053,绿色金融R（港币）,3000.84,-0.67,-20.24,57555184.0,92497822777.12,2.53,3076.63,3000.07,3033.47,3021.08,1.08,480053,绿色金融R（港币）,深证系列指数
747,980053,绿色金融（港币）,1896.75,-0.67,-12.79,57555184.0,92497822777.12,2.53,1944.65,1896.26,1917.38,1909.54,1.08,980053,绿色金融（港币）,深证系列指数
748,399360,新硬件,7634.57,-0.68,-52.3,69152795.0,216636070878.85,1.82,7699.61,7559.46,7681.42,7686.87,0.87,399360,新硬件,深证系列指数
749,399699,金融科技,5041.09,-0.68,-34.51,50073964.0,142183809192.19,1.88,5107.87,5012.64,5073.25,5075.6,0.81,399699,金融科技,深证系列指数
750,399284,AI 50,4057.05,-0.7,-28.62,32053593.0,96080392637.6,1.94,4086.29,4007.14,4070.03,4085.67,0.72,399284,AI 50,深证系列指数
751,980092,自由现金流,4994.57,-0.7,-35.19,47696880.0,67603559493.79,1.15,5049.79,4992.11,5009.03,5029.76,1.06,980092,自由现金流,深证系列指数
752,983030,深港通电信业务（港币）,9911.97,-0.72,-71.68,39291394.0,160863250500.13,2.19,10029.86,9811.53,9916.48,9983.65,0.93,983030,深港通电信业务（港币）,深证系列指数
753,483030,深港通电信业务R（港币）,12591.61,-0.72,-91.06,39291394.0,160863250500.13,2.19,12741.37,12464.03,12597.34,12682.67,0.93,483030,深港通电信业务R（港币）,深证系列指数
754,980107,AI应用软件,1746.33,-0.73,-12.87,27912171.0,81018757484.92,1.67,1764.4,1735.02,1761.55,1759.2,0.66,980107,AI应用软件,深证系列指数
755,399428,国证定增,4219.68,-0.73,-30.92,39690942.0,130126654377.9,1.43,4262.32,4201.5,4245.77,4250.6,0.82,399428,国证定增,深证系列指数
756,483050,深港通耐用消费R（港币）,11534.24,-0.73,-84.66,17591112.0,42168786954.18,1.17,11662.28,11526.49,11630.44,11618.9,0.94,483050,深港通耐用消费R（港币）,深证系列指数
757,399235,建筑指数,1061.78,-0.73,-7.84,10751342.0,10136527239.84,1.54,1073.52,1057.08,1072.82,1069.62,0.82,399235,建筑指数,深证系列指数
758,983082,深港通银行（港币）,6863.7,-0.73,-50.39,20088016.0,16033050872.04,1.78,6982.72,6859.99,6920.97,6914.09,1.08,983082,深港通银行（港币）,深证系列指数
759,483082,深港通银行R（港币）,11154.6,-0.73,-81.89,20088016.0,16033050872.04,1.78,11348.03,11148.57,11247.67,11236.49,1.08,483082,深港通银行R（港币）,深证系列指数
760,480024,南山50R(港币),2718.64,-0.74,-20.3,22716600.0,83330871326.33,1.46,2739.87,2699.99,2726.7,2738.94,0.78,480024,南山50R(港币),深证系列指数
761,980081,价值100,4192.29,-0.75,-31.81,77017061.0,81415729233.5,1.38,4245.39,4186.91,4199.25,4224.1,1.34,980081,价值100,深证系列指数
762,970070,创业板人工智能,5146.16,-0.76,-39.61,25012517.0,135604731335.66,3.1,5230.51,5069.58,5145.14,5185.77,0.74,970070,创业板人工智能,深证系列指数
763,470070,创业板人工智能R,5283.39,-0.76,-40.53,25012517.0,135604731335.66,3.1,5369.99,5204.76,5282.34,5323.92,0.74,470070,创业板人工智能R,深证系列指数
764,980024,南山50(港币),2269.78,-0.76,-17.39,22716600.0,83330871326.33,1.46,2287.5,2254.21,2276.51,2287.17,0.78,980024,南山50(港币),深证系列指数
765,480052,绿色金融R,3368.3,-0.76,-25.95,57555184.0,84620555283.8,2.61,3456.39,3367.66,3405.9,3394.25,1.08,480052,绿色金融R,深证系列指数
766,980052,绿色金融,2129.01,-0.76,-16.4,57555184.0,84620555283.8,2.61,2184.69,2128.6,2152.78,2145.41,1.08,980052,绿色金融,深证系列指数
767,971002,中小地产,1385.73,-0.78,-10.95,3872098.0,1452839912.75,2.55,1414.46,1378.78,1402.48,1396.68,0.64,971002,中小地产,深证系列指数
768,399986,中证银行,7749.17,-0.78,-61.08,65843997.0,51268382832.91,2.17,7918.31,7749.17,7804.04,7810.25,1.4,399986,中证银行,深证系列指数
769,471002,中小地产R,1630.62,-0.78,-12.89,3872098.0,1452839912.75,2.55,1664.43,1622.44,1650.33,1643.51,0.64,471002,中小地产R,深证系列指数
770,399996,智能家居,4465.29,-0.78,-35.06,70158478.0,264005544676.79,1.64,4488.56,4414.7,4481.95,4500.35,0.86,399996,智能家居,深证系列指数
771,399935,中证信息,6199.56,-0.8,-49.79,91341031.0,396317944423.9,2.19,6218.85,6081.7,6188.43,6249.35,0.87,399935,中证信息,深证系列指数
772,470061,深证ESG价值R,1918.24,-0.81,-15.66,21646878.0,59700281396.09,1.73,1938.78,1905.35,1924.65,1933.9,1.08,470061,深证ESG价值R,深证系列指数
773,983029,深港通电信业务,10192.76,-0.81,-83.48,39291394.0,147163814782.26,2.15,10316.35,10095.63,10200.29,10276.24,0.93,983029,深港通电信业务,深证系列指数
774,399805,互联金融,4446.87,-0.81,-36.33,65712526.0,147224439243.85,2.2,4522.42,4423.74,4489.91,4483.2,1.04,399805,互联金融,深证系列指数
775,483029,深港通电信业务R,12949.02,-0.81,-106.06,39291394.0,147163814782.26,2.15,13106.04,12825.63,12958.59,13055.08,0.93,483029,深港通电信业务R,深证系列指数
776,483049,深港通耐用消费R,11866.0,-0.82,-98.47,17591112.0,38577609708.58,1.14,12000.47,11864.04,11968.36,11964.47,0.94,483049,深港通耐用消费R,深证系列指数
777,983081,深港通银行,7055.46,-0.82,-58.55,20088016.0,14667662013.16,1.84,7183.85,7052.72,7116.35,7114.01,1.08,983081,深港通银行,深证系列指数
778,483081,深港通银行R,11468.22,-0.82,-95.18,20088016.0,14667662013.16,1.84,11676.91,11463.76,11567.2,11563.4,1.08,483081,深港通银行R,深证系列指数
779,399431,国证银行,8151.32,-0.83,-68.22,56634300.0,47717570080.71,2.17,8330.0,8151.32,8212.28,8219.54,1.37,399431,国证银行,深证系列指数
780,480023,南山50R,3059.54,-0.84,-25.78,22716600.0,76234265777.39,1.4,3083.29,3040.11,3069.48,3085.32,0.78,480023,南山50R,深证系列指数
781,980023,南山50,2554.39,-0.85,-22.02,22716600.0,76234265777.39,1.4,2574.22,2538.17,2562.69,2576.41,0.78,980023,南山50,深证系列指数
782,399697,中关村60,3772.23,-0.86,-32.57,37089369.0,75542535471.82,1.75,3826.02,3759.57,3806.38,3804.8,0.79,399697,中关村60,深证系列指数
783,980112,AI应用,1903.35,-0.88,-16.93,26000270.0,87060099525.44,1.67,1921.95,1889.91,1921.95,1920.28,0.67,980112,AI应用,深证系列指数
784,983034,深港通通信服务（港币）,11401.44,-0.88,-101.42,31909673.0,146578204641.32,2.96,11580.64,11240.04,11397.72,11502.86,0.89,983034,深港通通信服务（港币）,深证系列指数
785,483034,深港通通信服务R（港币）,12295.25,-0.88,-109.36,31909673.0,146578204641.32,2.96,12488.5,12121.2,12291.23,12404.61,0.89,483034,深港通通信服务R（港币）,深证系列指数
786,470077,深证绿色建材R,1631.21,-0.92,-15.18,8014560.0,11161206194.92,3.99,1677.22,1611.57,1666.33,1646.39,0.8,470077,深证绿色建材R,深证系列指数
787,970077,深证绿色建材,1378.77,-0.92,-12.83,8014560.0,11161206194.92,3.99,1417.66,1362.17,1408.45,1391.6,0.8,970077,深证绿色建材,深证系列指数
788,483076,深港通传媒R（港币）,2420.04,-0.94,-22.9,42499267.0,38823452312.72,1.95,2455.94,2408.34,2455.94,2442.94,0.86,483076,深港通传媒R（港币）,深证系列指数
789,399652,中创高新,3903.03,-0.96,-37.78,16412919.0,58463119384.76,1.81,3939.15,3867.72,3924.62,3940.81,0.71,399652,中创高新,深证系列指数
790,399616,深证可选,6628.71,-0.96,-64.47,49531155.0,85885916167.76,1.87,6705.74,6580.46,6625.82,6693.18,0.82,399616,深证可选,深证系列指数
791,399020,创业小盘,1796.85,-0.97,-17.55,63491496.0,126841820912.03,1.4,1812.66,1787.32,1808.72,1814.4,0.81,399020,创业小盘,深证系列指数
792,983076,深港通传媒（港币）,2219.14,-0.97,-21.71,42499267.0,38823452312.72,1.95,2252.05,2208.41,2252.05,2240.85,0.86,983076,深港通传媒（港币）,深证系列指数
793,970050,深证卫星导航,3473.11,-0.98,-34.43,20654586.0,36032021003.2,1.79,3516.36,3453.61,3496.99,3507.54,0.86,970050,深证卫星导航,深证系列指数
794,983033,深港通通信服务,11728.06,-0.98,-115.58,31909673.0,134095309783.98,2.94,11915.12,11567.02,11727.56,11843.64,0.89,983033,深港通通信服务,深证系列指数
795,483033,深港通通信服务R,12649.11,-0.98,-124.67,31909673.0,134095309783.98,2.94,12850.87,12475.43,12648.57,12773.78,0.89,483033,深港通通信服务R,深证系列指数
796,470050,深证卫星导航R,3614.92,-0.98,-35.83,20654586.0,36032021003.2,1.79,3659.93,3594.62,3639.77,3650.75,0.86,470050,深证卫星导航R,深证系列指数
797,980028,龙头家电,12003.52,-0.98,-119.11,10656493.0,32889982320.58,1.52,12153.63,11969.88,12022.75,12122.63,1.44,980028,龙头家电,深证系列指数
798,399357,环渤海,3420.3,-0.98,-33.85,81629515.0,135710332947.6,1.49,3453.42,3402.06,3424.49,3454.15,1.23,399357,环渤海,深证系列指数
799,399675,深互联网,3831.56,-0.99,-38.48,80548500.0,161094835364.23,1.7,3876.33,3810.51,3870.07,3870.04,0.86,399675,深互联网,深证系列指数
800,483075,深港通传媒R,2489.71,-1.03,-25.94,42499267.0,35517176196.6,1.93,2527.42,2478.92,2527.35,2515.65,0.86,483075,深港通传媒R,深证系列指数
801,399244,公共指数,591.59,-1.05,-6.29,10490032.0,8901885282.95,1.14,597.44,590.61,596.65,597.88,0.78,399244,公共指数,深证系列指数
802,983075,深港通传媒,2281.23,-1.06,-24.51,42499267.0,35517176196.6,1.93,2315.78,2271.34,2315.72,2305.74,0.86,983075,深港通传媒,深证系列指数
803,983056,深港通工业服务（港币）,2231.35,-1.08,-24.35,45952035.0,33796286563.49,1.28,2257.9,2228.96,2257.85,2255.7,1.19,983056,深港通工业服务（港币）,深证系列指数
804,971004,创业板战略科技,6596.93,-1.08,-71.89,15941335.0,56293817676.88,1.59,6658.19,6551.84,6658.19,6668.82,0.78,971004,创业板战略科技,深证系列指数
805,483056,深港通工业服务R（港币）,2714.37,-1.08,-29.62,45952035.0,33796286563.49,1.28,2746.66,2711.47,2746.6,2743.99,1.19,483056,深港通工业服务R（港币）,深证系列指数
806,471004,创业板战略科技R,7102.66,-1.08,-77.4,15941335.0,56293817676.88,1.59,7168.61,7054.12,7168.61,7180.06,0.78,471004,创业板战略科技R,深证系列指数
807,399239,IT指数,2260.89,-1.12,-25.68,105125733.0,192185474137.19,1.58,2286.92,2250.72,2286.92,2286.57,0.83,399239,IT指数,深证系列指数
808,487016,港股通红利低波R,2759.57,-1.16,-32.31,18130938.0,17474270929.95,1.86,2811.43,2759.38,2794.88,2791.88,1.02,487016,港股通红利低波R,深证系列指数
809,987016,港股通红利低波,1450.83,-1.16,-16.99,18130938.0,17474270929.95,1.86,1478.1,1450.73,1469.39,1467.82,1.02,987016,港股通红利低波,深证系列指数
810,980075,数字交通,3327.75,-1.17,-39.28,18181729.0,46710646204.23,1.73,3367.45,3309.28,3367.45,3367.03,0.93,980075,数字交通,深证系列指数
811,480075,数字交通R,3507.11,-1.17,-41.39,18181729.0,46710646204.23,1.73,3548.94,3487.64,3548.94,3548.5,0.93,480075,数字交通R,深证系列指数
812,983055,深港通工业服务,2294.55,-1.17,-27.24,45952035.0,30918122056.48,1.26,2322.64,2293.34,2322.45,2321.79,1.19,983055,深港通工业服务,深证系列指数
813,483055,深港通工业服务R,2791.9,-1.17,-33.15,45952035.0,30918122056.48,1.26,2826.07,2790.42,2825.85,2825.05,1.19,483055,深港通工业服务R,深证系列指数
814,970061,深证ESG价值,1621.53,-1.2,-19.63,21646878.0,59700281396.09,1.72,1638.9,1610.64,1626.95,1641.16,1.08,970061,深证ESG价值,深证系列指数
815,399422,中关村A,3603.06,-1.2,-43.71,144536021.0,266539267245.8,1.61,3636.66,3577.91,3618.68,3646.77,0.91,399422,中关村A,深证系列指数
816,970084,创业板传媒,1396.88,-1.23,-17.33,20210909.0,25648102464.7,2.08,1421.33,1391.91,1412.48,1414.21,0.72,970084,创业板传媒,深证系列指数
817,987017,港股通红利低波（人民币）,1700.53,-1.25,-21.55,18130938.0,15986162017.55,1.93,1733.71,1700.53,1722.65,1722.08,1.02,987017,港股通红利低波（人民币）,深证系列指数
818,487017,港股通红利低波R（人民币）,3234.52,-1.25,-40.99,18130938.0,15986162017.55,1.93,3297.62,3234.52,3276.59,3275.51,1.02,487017,港股通红利低波R（人民币）,深证系列指数
819,399677,深互联EW,6142.24,-1.29,-80.2,80548500.0,161094835364.23,1.63,6213.68,6112.4,6213.68,6222.44,0.86,399677,深互联EW,深证系列指数
820,980113,数字支付,2131.76,-1.32,-28.62,22634041.0,57745339179.32,1.97,2163.28,2120.77,2161.43,2160.38,0.71,980113,数字支付,深证系列指数
821,983050,深港通耐用消费（港币）,8968.18,-1.32,-120.09,17591112.0,42168786954.18,1.16,9067.73,8962.15,9042.97,9088.27,0.94,983050,深港通耐用消费（港币）,深证系列指数
822,480034,工业软件R,3829.35,-1.34,-52.2,18739430.0,49523323201.89,1.7,3874.82,3808.81,3874.82,3881.55,0.85,480034,工业软件R,深证系列指数
823,980034,工业软件,3498.33,-1.34,-47.69,18739430.0,49523323201.89,1.7,3539.87,3479.57,3539.87,3546.02,0.85,980034,工业软件,深证系列指数
824,970051,深证算力设施,11544.79,-1.39,-163.15,30705473.0,166271225794.16,1.96,11652.51,11422.8,11652.51,11707.94,0.75,970051,深证算力设施,深证系列指数
825,470051,深证算力设施R,12256.74,-1.39,-173.22,30705473.0,166271225794.16,1.96,12371.11,12127.23,12371.11,12429.96,0.75,470051,深证算力设施R,深证系列指数
826,399363,国证算力,8547.34,-1.4,-121.58,32140906.0,233122431131.0,2.58,8589.26,8366.0,8499.27,8668.92,0.77,399363,国证算力,深证系列指数
